Time;CLK12;CKE;CKQ;ADDR;DATA;RWb;IOCS;DTAC;AS
0,00033091;1;1;1;h9FF1;h73;1;1;0;0
0,00033092;0;1;1;h9FF1;h73;1;1;0;0
0,00033093;0;1;1;h9FF1;h73;1;1;0;0
0,00033094;0;1;1;h9FF1;h73;1;1;0;0
0,00033095;0;1;1;h9FF1;h73;1;1;0;0
0,00033096;1;1;0;h9FF1;h73;1;1;0;0
0,00033097;1;1;0;h9FF1;h73;1;1;0;0
0,00033098;1;1;0;h9FF1;h73;1;1;0;0
0,00033099;1;1;0;h9FF1;h73;1;1;0;0
0,000331;0;1;0;h9FF1;h73;1;1;0;0
0,00033101;0;1;0;h9FF1;h73;1;1;0;0
0,00033102;0;1;0;h9FF1;h73;1;1;0;0
0,00033103;0;1;0;h9FF1;h73;1;1;0;0
0,00033104;1;0;0;h9FF1;h73;1;1;0;0
0,00033105;1;0;0;h9FF1;h73;1;1;0;0
0,00033106;1;0;0;h9FF1;h73;1;1;0;0
0,00033107;1;0;0;h9FF1;h73;1;1;0;0
0,00033108;0;0;0;h9FF1;h73;1;1;0;1
0,00033109;0;0;0;h9FF1;h73;1;1;1;1
0,0003311;0;0;0;h9FF1;h72;1;1;1;1
0,00033111;0;0;0;h9FF2;h00;1;1;1;1
0,00033112;1;0;1;h9FF2;h02;1;1;1;1
0,00033113;1;0;1;h9FF2;h02;1;1;1;1
0,00033114;1;0;1;h9FF2;h02;1;1;1;1
0,00033115;1;0;1;h9FF2;h02;1;1;1;1
0,00033116;0;0;1;h9FF2;h02;1;1;1;0
0,00033117;0;0;1;h9FF2;h02;1;1;1;0
0,00033118;0;0;1;h9FF2;h00;1;1;1;0
0,00033119;0;0;1;h9FF2;h59;1;1;1;0
0,0003312;1;1;1;h9FF2;h59;1;1;1;0
0,00033121;1;1;1;h9FF2;h59;1;1;1;0
0,00033122;1;1;1;h9FF2;h59;1;1;1;0
0,00033123;1;1;1;h9FF2;h59;1;1;1;0
0,00033124;0;1;1;h9FF2;h59;1;1;1;0
0,00033125;0;1;1;h9FF2;h59;1;1;1;0
0,00033126;0;1;1;h9FF2;h59;1;1;1;0
0,00033127;0;1;0;h9FF2;h59;1;1;1;0
0,00033128;1;1;0;h9FF2;h59;1;1;1;0
0,00033129;1;1;0;h9FF2;h59;1;1;0;0
0,0003313;1;1;0;h9FF2;h59;1;1;0;0
0,00033131;1;1;0;h9FF2;h59;1;1;0;0
0,00033132;0;1;0;h9FF2;h59;1;1;0;0
0,00033133;0;1;0;h9FF2;h59;1;1;0;0
0,00033134;0;1;0;h9FF2;h59;1;1;0;0
0,00033135;0;0;0;h9FF2;h59;1;1;0;0
0,00033136;1;0;0;h9FF2;h59;1;1;0;0
0,00033137;1;0;0;h9FF2;h59;1;1;0;0
0,00033138;1;0;0;h9FF2;h59;1;1;0;0
0,00033139;1;0;0;h9FF2;h59;1;1;0;0
0,0003314;0;0;0;h9FF2;h59;1;1;0;0
0,00033141;0;0;0;h9FF2;h59;1;1;0;0
0,00033142;0;0;0;h9FF2;h59;1;1;0;0
0,00033143;0;0;1;h9FF2;h59;1;1;0;0
0,00033144;1;0;1;h9FF2;h59;1;1;0;0
0,00033145;1;0;1;h9FF2;h59;1;1;0;0
0,00033146;1;0;1;h9FF2;h59;1;1;0;0
0,00033147;1;0;1;h9FF2;h59;1;1;0;1
0,00033148;0;0;1;h9FF2;h59;1;1;0;1
0,00033149;0;0;1;h9FF2;h59;1;1;1;1
0,0003315;0;0;1;h9FF2;h02;1;1;1;1
0,00033151;0;1;1;h9FF2;hFF;1;1;1;1
0,00033152;1;1;1;h9FF2;hFF;1;1;1;1
0,00033153;1;1;1;h9FF2;hFF;1;1;1;1
0,00033154;1;1;1;h9FF2;hFF;1;1;1;1
0,00033155;0;1;1;h9FF2;hFF;1;1;1;1
0,00033156;0;1;1;h9FF2;hFF;1;1;1;1
0,00033157;0;1;1;h9FF2;hFF;1;1;1;1
0,00033158;0;1;1;h9FF2;hFF;1;1;1;1
0,00033159;0;1;0;h9FF2;hFF;1;1;1;1
0,0003316;1;1;0;h9FF2;hFF;1;1;1;1
0,00033161;1;1;0;h9FF2;hFF;1;1;1;1
0,00033162;1;1;0;h9FF2;hFF;1;1;1;1
0,00033163;0;1;0;h9FF2;hFF;1;1;1;1
0,00033164;0;1;0;h9FF2;hFF;1;1;1;1
0,00033165;0;1;0;h9FF2;hFF;1;1;1;1
0,00033166;0;1;0;h9FF2;hFF;1;1;1;1
0,00033167;0;0;0;h9FF2;hFF;1;1;1;1
0,00033168;1;0;0;h9FF2;hFF;1;1;1;1
0,00033169;1;0;0;h9FF2;hFF;1;1;1;1
0,0003317;1;0;0;h9FF2;hFF;1;1;1;1
0,00033171;0;0;0;h9FF2;hFF;1;1;1;1
0,00033172;0;0;0;h9FF2;hFF;1;1;1;1
0,00033173;0;0;0;h9FF2;hFF;1;1;1;1
0,00033174;0;0;0;hA04E;hFF;1;1;1;1
0,00033175;0;0;1;hA04C;hFF;1;1;1;1
0,00033176;1;0;1;hA04C;hFF;1;1;1;1
0,00033177;1;0;1;hA04C;hFF;1;1;1;1
0,00033178;1;0;1;hA04C;hFF;1;1;1;1
0,00033179;0;0;1;hA04C;hFF;1;1;1;0
0,0003318;0;0;1;hA04C;hFF;1;1;1;0
0,00033181;0;0;1;hA04C;hFF;1;1;1;0
0,00033182;0;0;1;hA04C;h8F;1;1;1;0
0,00033183;0;1;1;hA04C;h8F;1;1;1;0
0,00033184;1;1;1;hA04C;h8F;1;1;1;0
0,00033185;1;1;1;hA04C;h8F;1;1;1;0
0,00033186;1;1;1;hA04C;h8F;1;1;1;0
0,00033187;0;1;1;hA04C;h8F;1;1;1;0
0,00033188;0;1;1;hA04C;h8F;1;1;1;0
0,00033189;0;1;1;hA04C;h8F;1;1;1;0
0,0003319;0;1;1;hA04C;h8F;1;1;1;0
0,00033191;1;1;0;hA04C;h8F;1;1;1;0
0,00033192;1;1;0;hA04C;h8F;1;1;0;0
0,00033193;1;1;0;hA04C;h8F;1;1;0;0
0,00033194;1;1;0;hA04C;h8F;1;1;0;0
0,00033195;0;1;0;hA04C;h8F;1;1;0;0
0,00033196;0;1;0;hA04C;h8F;1;1;0;0
0,00033197;0;1;0;hA04C;h8F;1;1;0;0
0,00033198;0;1;0;hA04C;h8F;1;1;0;0
0,00033199;1;0;0;hA04C;h8F;1;1;0;0
0,000332;1;0;0;hA04C;h8F;1;1;0;0
0,00033201;1;0;0;hA04C;h8F;1;1;0;0
0,00033202;1;0;0;hA04C;h8F;1;1;0;0
0,00033203;0;0;0;hA04C;h8F;1;1;0;0
0,00033204;0;0;0;hA04C;h8F;1;1;0;0
0,00033205;0;0;0;hA04C;h8F;1;1;0;0
0,00033206;0;0;0;hA04C;h8F;1;1;0;0
0,00033207;1;0;1;hA04C;h8F;1;1;0;0
0,00033208;1;0;1;hA04C;h8F;1;1;0;0
0,00033209;1;0;1;hA04C;h8F;1;1;0;0
0,0003321;1;0;1;hA04C;h8F;1;1;0;0
0,00033211;0;0;1;hA04C;h8F;1;1;0;1
0,00033212;0;0;1;hA04C;h8F;1;1;1;1
0,00033213;0;0;1;hA04C;h8F;1;1;1;1
0,00033214;0;0;1;hA04D;hFF;1;1;1;1
0,00033215;1;1;1;hA04D;hFF;1;1;1;1
0,00033216;1;1;1;hA04D;hFF;1;1;1;1
0,00033217;1;1;1;hA04D;hFF;1;1;1;1
0,00033218;1;1;1;hA04D;hFF;1;1;1;1
0,00033219;0;1;1;hA04D;hFF;1;1;1;1
0,0003322;0;1;1;hA04D;hFF;1;1;1;1
0,00033221;0;1;1;hA04D;hFF;1;1;1;1
0,00033222;0;1;1;hA04D;hFF;1;1;1;1
0,00033223;1;1;0;hA04D;hFF;1;1;1;1
0,00033224;1;1;0;hA04D;hFF;1;1;1;1
0,00033225;1;1;0;hA04D;hFF;1;1;1;1
0,00033226;1;1;0;hA04D;hFF;1;1;1;1
0,00033227;0;1;0;hA04D;hFF;1;1;1;1
0,00033228;0;1;0;hA04D;hFF;1;1;1;1
0,00033229;0;1;0;h804D;hFF;1;1;1;1
0,0003323;0;0;0;h1FEE;hFF;1;1;1;1
0,00033231;1;0;0;h1FEE;hFF;1;1;1;1
0,00033232;1;0;0;h1FEE;hFF;1;1;1;1
0,00033233;1;0;0;h1FEE;hFF;1;1;1;1
0,00033234;1;0;0;h1FEE;hFF;1;1;1;1
0,00033235;0;0;0;h1FEE;hFF;1;1;1;0
0,00033236;0;0;0;h1FEE;hFF;1;1;1;0
0,00033237;0;0;0;h1FEE;hFF;1;1;1;0
0,00033238;0;0;0;h1FEE;hFF;1;1;1;0
0,00033239;1;0;1;h1FEE;hFF;1;1;1;0
0,0003324;1;0;1;h1FEE;hFB;1;1;1;0
0,00033241;1;0;1;h1FEE;hFF;1;1;1;0
0,00033242;1;0;1;h1FEE;h9F;1;1;1;0
0,00033243;0;0;1;h1FEE;h9F;1;1;1;0
0,00033244;0;0;1;h1FEE;h9F;1;1;1;0
0,00033245;0;0;1;h1FEE;h9F;1;1;1;0
0,00033246;0;1;1;h1FEE;h9F;1;1;1;0
0,00033247;1;1;1;h1FEE;h9F;1;1;1;0
0,00033248;1;1;1;h1FEE;h9F;1;1;0;0
0,00033249;1;1;1;h1FEE;h9F;1;1;0;0
0,0003325;1;1;1;h1FEE;h9F;1;1;0;0
0,00033251;0;1;1;h1FEE;h9F;1;1;0;0
0,00033252;0;1;1;h1FEE;h9F;1;1;0;0
0,00033253;0;1;1;h1FEE;h9F;1;1;0;0
0,00033254;0;1;0;h1FEE;h9F;1;1;0;0
0,00033255;1;1;0;h1FEE;h9F;1;1;0;0
0,00033256;1;1;0;h1FEE;h9F;1;1;0;0
0,00033257;1;1;0;h1FEE;h9F;1;1;0;0
0,00033258;1;1;0;h1FEE;h9F;1;1;0;0
0,00033259;0;1;0;h1FEE;h9F;1;1;0;0
0,0003326;0;1;0;h1FEE;h9F;1;1;0;0
0,00033261;0;1;0;h1FEE;h9F;1;1;0;0
0,00033262;0;0;0;h1FEE;h9F;1;1;0;0
0,00033263;1;0;0;h1FEE;h9F;1;1;0;0
0,00033264;1;0;0;h1FEE;h9F;1;1;0;0
0,00033265;1;0;0;h1FEE;h9F;1;1;0;0
0,00033266;0;0;0;h1FEE;h9F;1;1;0;1
0,00033267;0;0;0;h1FEE;h9F;1;1;0;1
0,00033268;0;0;0;h1FEE;h9F;1;1;1;1
0,00033269;0;0;0;h1FEE;h9F;1;1;1;1
0,0003327;0;0;1;h1FEF;h9F;1;1;1;1
0,00033271;1;0;1;h1FEF;h9F;1;1;1;1
0,00033272;1;0;1;h1FEF;h9F;1;1;1;1
0,00033273;1;0;1;h1FEF;h9F;1;1;1;1
0,00033274;0;0;1;h1FEF;h9F;1;1;1;0
0,00033275;0;0;1;h1FEF;h9F;1;1;1;0
0,00033276;0;0;1;h1FEF;h9F;1;1;1;0
0,00033277;0;0;1;h1FEF;h9F;1;1;1;0
0,00033278;0;1;1;h1FEF;h9F;1;1;1;0
0,00033279;1;1;1;h1FEF;hFF;1;1;1;0
0,0003328;1;1;1;h1FEF;hFB;1;1;1;0
0,00033281;1;1;1;h1FEF;hD8;1;1;1;0
0,00033282;0;1;1;h1FEF;hD8;1;1;1;0
0,00033283;0;1;1;h1FEF;hD8;1;1;1;0
0,00033284;0;1;1;h1FEF;hD8;1;1;1;0
0,00033285;0;1;1;h1FEF;hD8;1;1;1;0
0,00033286;0;1;0;h1FEF;hD8;1;1;1;0
0,00033287;1;1;0;h1FEF;hD8;1;1;0;0
0,00033288;1;1;0;h1FEF;hD8;1;1;0;0
0,00033289;1;1;0;h1FEF;hD8;1;1;0;0
0,0003329;0;1;0;h1FEF;hD8;1;1;0;0
0,00033291;0;1;0;h1FEF;hD8;1;1;0;0
0,00033292;0;1;0;h1FEF;hD8;1;1;0;0
0,00033293;0;1;0;h1FEF;hD8;1;1;0;0
0,00033294;1;0;0;h1FEF;hD8;1;1;0;0
0,00033295;1;0;0;h1FEF;hD8;1;1;0;0
0,00033296;1;0;0;h1FEF;hD8;1;1;0;0
0,00033297;1;0;0;h1FEF;hD8;1;1;0;0
0,00033298;0;0;0;h1FEF;hD8;1;1;0;0
0,00033299;0;0;0;h1FEF;hD8;1;1;0;0
0,000333;0;0;0;h1FEF;hD8;1;1;0;0
0,00033301;0;0;0;h1FEF;hD8;1;1;0;0
0,00033302;1;0;1;h1FEF;hD8;1;1;0;0
0,00033303;1;0;1;h1FEF;hD8;1;1;0;0
0,00033304;1;0;1;h1FEF;hD8;1;1;0;0
0,00033305;1;0;1;h1FEF;hD8;1;1;0;0
0,00033306;0;0;1;h1FEF;hD8;1;1;0;1
0,00033307;0;0;1;h1FEF;hD8;1;1;1;1
0,00033308;0;0;1;h1FEF;hD8;1;1;1;1
0,00033309;0;0;1;h9FC8;hD8;1;1;1;1
0,0003331;1;1;1;h9FD8;hD8;1;1;1;1
0,00033311;1;1;1;h9FD8;hD8;1;1;1;1
0,00033312;1;1;1;h9FD8;hD8;1;1;1;1
0,00033313;1;1;1;h9FD8;hD8;1;1;1;1
0,00033314;0;1;1;h9FD8;hD8;1;1;1;0
0,00033315;0;1;1;h9FD8;hD8;1;1;1;0
0,00033316;0;1;1;h9FD8;hD8;1;1;1;0
0,00033317;0;1;1;h9FD8;h08;1;1;1;0
0,00033318;1;1;0;h9FD8;h08;1;1;1;0
0,00033319;1;1;0;h9FD8;h08;1;1;1;0
0,0003332;1;1;0;h9FD8;h08;1;1;1;0
0,00033321;1;1;0;h9FD8;h08;1;1;1;0
0,00033322;0;1;0;h9FD8;h08;1;1;1;0
0,00033323;0;1;0;h9FD8;h08;1;1;1;0
0,00033324;0;1;0;h9FD8;h08;1;1;1;0
0,00033325;0;1;0;h9FD8;h08;1;1;1;0
0,00033326;1;0;0;h9FD8;h08;1;1;1;0
0,00033327;1;0;0;h9FD8;h08;1;1;0;0
0,00033328;1;0;0;h9FD8;h08;1;1;0;0
0,00033329;1;0;0;h9FD8;h08;1;1;0;0
0,0003333;0;0;0;h9FD8;h08;1;1;0;0
0,00033331;0;0;0;h9FD8;h08;1;1;0;0
0,00033332;0;0;0;h9FD8;h08;1;1;0;0
0,00033333;0;0;0;h9FD8;h08;1;1;0;0
0,00033334;1;0;1;h9FD8;h08;1;1;0;0
0,00033335;1;0;1;h9FD8;h08;1;1;0;0
0,00033336;1;0;1;h9FD8;h08;1;1;0;0
0,00033337;1;0;1;h9FD8;h08;1;1;0;0
0,00033338;0;0;1;h9FD8;h08;1;1;0;0
0,00033339;0;0;1;h9FD8;h08;1;1;0;0
0,0003334;0;0;1;h9FD8;h08;1;1;0;0
0,00033341;0;0;1;h9FD8;h08;1;1;0;0
0,00033342;1;1;1;h9FD8;h08;1;1;0;0
0,00033343;1;1;1;h9FD8;h08;1;1;0;0
0,00033344;1;1;1;h9FD8;h08;1;1;0;0
0,00033345;1;1;1;h9FD8;h08;1;1;0;1
0,00033346;0;1;1;h9FD8;h08;1;1;0;1
0,00033347;0;1;1;h9FD8;h08;1;1;1;1
0,00033348;0;1;1;h9FD8;h58;1;1;1;1
0,00033349;0;1;0;h9FD9;hD8;1;1;1;1
0,0003335;1;1;0;h9FD9;hD8;1;1;1;1
0,00033351;1;1;0;h9FD9;hD8;1;1;1;1
0,00033352;1;1;0;h9FD9;hD8;1;1;1;1
0,00033353;1;1;0;h9FD9;hD8;1;1;1;1
0,00033354;0;1;0;h9FD9;hD8;1;1;1;0
0,00033355;0;1;0;h9FD9;hD8;1;1;1;0
0,00033356;0;1;0;h9FD9;hF0;1;1;1;0
0,00033357;0;0;0;h9FD9;h24;1;1;1;0
0,00033358;1;0;0;h9FD9;h24;1;1;1;0
0,00033359;1;0;0;h9FD9;h24;1;1;1;0
0,0003336;1;0;0;h9FD9;h24;1;1;1;0
0,00033361;1;0;0;h9FD9;h24;1;1;1;0
0,00033362;0;0;0;h9FD9;h24;1;1;1;0
0,00033363;0;0;0;h9FD9;h24;1;1;1;0
0,00033364;0;0;0;h9FD9;h24;1;1;1;0
0,00033365;0;0;1;h9FD9;h24;1;1;1;0
0,00033366;1;0;1;h9FD9;h24;1;1;1;0
0,00033367;1;0;1;h9FD9;h24;1;1;0;0
0,00033368;1;0;1;h9FD9;h24;1;1;0;0
0,00033369;1;0;1;h9FD9;h24;1;1;0;0
0,0003337;0;0;1;h9FD9;h24;1;1;0;0
0,00033371;0;0;1;h9FD9;h24;1;1;0;0
0,00033372;0;0;1;h9FD9;h24;1;1;0;0
0,00033373;0;1;1;h9FD9;h24;1;1;0;0
0,00033374;1;1;1;h9FD9;h24;1;1;0;0
0,00033375;1;1;1;h9FD9;h24;1;1;0;0
0,00033376;1;1;1;h9FD9;h24;1;1;0;0
0,00033377;1;1;1;h9FD9;h24;1;1;0;0
0,00033378;0;1;1;h9FD9;h24;1;1;0;0
0,00033379;0;1;1;h9FD9;h24;1;1;0;0
0,0003338;0;1;1;h9FD9;h24;1;1;0;0
0,00033381;0;1;0;h9FD9;h24;1;1;0;0
0,00033382;1;1;0;h9FD9;h24;1;1;0;0
0,00033383;1;1;0;h9FD9;h24;1;1;0;0
0,00033384;1;1;0;h9FD9;h24;1;1;0;0
0,00033385;0;1;0;h9FD9;h24;1;1;0;1
0,00033386;0;1;0;h9FD9;h24;1;1;0;1
0,00033387;0;1;0;h9FD9;h24;1;1;1;1
0,00033388;0;1;0;h9FD8;hD8;1;1;1;1
0,00033389;0;0;0;h9FDA;hFF;1;1;1;1
0,0003339;1;0;0;h9FDA;hFF;1;1;1;1
0,00033391;1;0;0;h9FDA;hFF;1;1;1;1
0,00033392;1;0;0;h9FDA;hFF;1;1;1;1
0,00033393;0;0;0;h9FDA;hFF;1;1;1;0
0,00033394;0;0;0;h9FDA;hFF;1;1;1;0
0,00033395;0;0;0;h9FDA;hFF;1;1;1;0
0,00033396;0;0;0;h9FDA;h06;1;1;1;0
0,00033397;0;0;1;h9FDA;h06;1;1;1;0
0,00033398;1;0;1;h9FDA;h06;1;1;1;0
0,00033399;1;0;1;h9FDA;h06;1;1;1;0
0,000334;1;0;1;h9FDA;h06;1;1;1;0
0,00033401;0;0;1;h9FDA;h06;1;1;1;0
0,00033402;0;0;1;h9FDA;h06;1;1;1;0
0,00033403;0;0;1;h9FDA;h06;1;1;1;0
0,00033404;0;0;1;h9FDA;h06;1;1;1;0
0,00033405;0;1;1;h9FDA;h06;1;1;1;0
0,00033406;1;1;1;h9FDA;h06;1;1;0;0
0,00033407;1;1;1;h9FDA;h06;1;1;0;0
0,00033408;1;1;1;h9FDA;h06;1;1;0;0
0,00033409;0;1;1;h9FDA;h06;1;1;0;0
0,0003341;0;1;1;h9FDA;h06;1;1;0;0
0,00033411;0;1;1;h9FDA;h06;1;1;0;0
0,00033412;0;1;1;h9FDA;h06;1;1;0;0
0,00033413;1;1;0;h9FDA;h06;1;1;0;0
0,00033414;1;1;0;h9FDA;h06;1;1;0;0
0,00033415;1;1;0;h9FDA;h06;1;1;0;0
0,00033416;1;1;0;h9FDA;h06;1;1;0;0
0,00033417;0;1;0;h9FDA;h06;1;1;0;0
0,00033418;0;1;0;h9FDA;h06;1;1;0;0
0,00033419;0;1;0;h9FDA;h06;1;1;0;0
0,0003342;0;1;0;h9FDA;h06;1;1;0;0
0,00033421;1;0;0;h9FDA;h06;1;1;0;0
0,00033422;1;0;0;h9FDA;h06;1;1;0;0
0,00033423;1;0;0;h9FDA;h06;1;1;0;0
0,00033424;1;0;0;h9FDA;h06;1;1;0;0
0,00033425;0;0;0;h9FDA;h06;1;1;0;1
0,00033426;0;0;0;h9FDA;h06;1;1;1;1
0,00033427;0;0;0;h9FDA;h06;1;1;1;1
0,00033428;0;0;0;h9FDA;hFF;1;1;1;1
0,00033429;1;0;1;h9FDA;hFF;1;1;1;1
0,0003343;1;0;1;h9FDA;hFF;1;1;1;1
0,00033431;1;0;1;h9FDA;hFF;1;1;1;1
0,00033432;1;0;1;h9FDA;hFF;1;1;1;1
0,00033433;0;0;1;h9FDA;hFF;1;1;1;1
0,00033434;0;0;1;h9FDA;hFF;1;1;1;1
0,00033435;0;0;1;h9FDA;hFF;1;1;1;1
0,00033436;0;0;1;h9FDA;hFF;1;1;1;1
0,00033437;1;1;1;h9FDA;hFF;1;1;1;1
0,00033438;1;1;1;h9FDA;hFF;1;1;1;1
0,00033439;1;1;1;h9FDA;hFF;1;1;1;1
0,0003344;1;1;1;h9FDA;hFF;1;1;1;1
0,00033441;0;1;1;h9FDA;hFF;1;1;1;1
0,00033442;0;1;1;h9FDA;hFF;1;1;1;1
0,00033443;0;1;1;h9FDA;hFF;1;1;1;1
0,00033444;0;1;1;h9FDA;hFF;1;1;1;1
0,00033445;1;1;0;h9FDA;hFF;1;1;1;1
0,00033446;1;1;0;h9FDA;hFF;1;1;1;1
0,00033447;1;1;0;h9FDA;hFF;1;1;1;1
0,00033448;1;1;0;h9FDA;hFF;1;1;1;1
0,00033449;0;1;0;h9FDA;hFF;1;1;1;1
0,0003345;0;1;0;h9FDA;hFF;1;1;1;1
0,00033451;0;1;0;h9FDA;hFF;1;1;1;1
0,00033452;0;1;0;h9FDA;hFF;1;1;1;1
0,00033453;1;0;0;h9FDA;hFF;1;1;1;1
0,00033454;1;0;0;h9FDA;hFF;1;1;1;1
0,00033455;1;0;0;h9FDA;hFF;1;1;1;1
0,00033456;1;0;0;h9FDA;hFF;1;1;1;1
0,00033457;0;0;0;h9FDA;hFF;1;1;1;1
0,00033458;0;0;0;h9FDA;hFF;1;1;1;1
0,00033459;0;0;0;h9FDA;hFF;1;1;1;1
0,0003346;0;0;0;h1A66;hFF;1;1;1;1
0,00033461;1;0;1;h1A66;hFF;1;1;1;1
0,00033462;1;0;1;h1A66;hFF;1;1;1;1
0,00033463;1;0;1;h1A66;hFF;1;1;1;1
0,00033464;1;0;1;h1A66;hFF;1;1;1;1
0,00033465;0;0;1;h1A66;hFF;1;1;1;1
0,00033466;0;0;1;h1A66;hFF;1;1;1;1
0,00033467;0;0;1;h1A66;hFF;1;1;1;1
0,00033468;0;0;1;h1A66;hFF;1;1;1;1
0,00033469;1;1;1;h1A66;hFF;1;1;1;1
0,0003347;1;1;1;h1A66;hFF;1;1;1;1
0,00033471;1;1;1;h1A66;hFF;1;1;1;1
0,00033472;1;1;1;h1A66;hFF;1;1;1;1
0,00033473;0;1;1;h1A66;hFF;1;1;1;1
0,00033474;0;1;1;h1A66;hFF;1;1;1;1
0,00033475;0;1;1;h1A66;hFF;1;1;1;1
0,00033476;0;1;0;h1A66;hFF;1;1;1;1
0,00033477;1;1;0;h1A66;hFF;1;1;1;1
0,00033478;1;1;0;h1A66;hFF;1;1;1;1
0,00033479;1;1;0;h1A66;hFF;1;1;1;1
0,0003348;1;1;0;h1A66;hFF;1;1;1;1
0,00033481;0;1;0;h1A66;hFF;1;1;1;1
0,00033482;0;1;0;h1A66;hFF;1;1;1;1
0,00033483;0;1;0;h1A66;hFF;1;1;1;1
0,00033484;0;0;0;h1A66;hFF;1;1;1;1
0,00033485;1;0;0;h1A66;hFF;1;1;1;1
0,00033486;1;0;0;h1A66;hFF;1;1;1;1
0,00033487;1;0;0;h1A66;hFF;1;1;1;1
0,00033488;1;0;0;h1A66;hFF;1;1;1;1
0,00033489;0;0;0;h1A66;hFF;1;1;1;1
0,0003349;0;0;0;h1A66;hFF;1;1;1;1
0,00033491;0;0;0;h1A42;hFF;1;1;1;1
0,00033492;0;0;1;h9FDB;hFF;1;1;1;1
0,00033493;1;0;1;h9FDB;hFF;1;1;1;1
0,00033494;1;0;1;h9FDB;hFF;1;1;1;1
0,00033495;1;0;1;h9FDB;hFF;1;1;1;1
0,00033496;1;0;1;h9FDB;hFF;1;1;1;0
0,00033497;0;0;1;h9FDB;hFF;1;1;1;0
0,00033498;0;0;1;h9FDB;hFF;1;1;1;0
0,00033499;0;0;1;h9FDB;h8E;1;1;1;0
0,000335;0;1;1;h9FDB;h8E;1;1;1;0
0,00033501;1;1;1;h9FDB;h8E;1;1;1;0
0,00033502;1;1;1;h9FDB;h8E;1;1;1;0
0,00033503;1;1;1;h9FDB;h8E;1;1;1;0
0,00033504;0;1;1;h9FDB;h8E;1;1;1;0
0,00033505;0;1;1;h9FDB;h8E;1;1;1;0
0,00033506;0;1;1;h9FDB;h8E;1;1;1;0
0,00033507;0;1;1;h9FDB;h8E;1;1;1;0
0,00033508;0;1;0;h9FDB;h8E;1;1;1;0
0,00033509;1;1;0;h9FDB;h8E;1;1;0;0
0,0003351;1;1;0;h9FDB;h8E;1;1;0;0
0,00033511;1;1;0;h9FDB;h8E;1;1;0;0
0,00033512;0;1;0;h9FDB;h8E;1;1;0;0
0,00033513;0;1;0;h9FDB;h8E;1;1;0;0
0,00033514;0;1;0;h9FDB;h8E;1;1;0;0
0,00033515;0;1;0;h9FDB;h8E;1;1;0;0
0,00033516;0;0;0;h9FDB;h8E;1;1;0;0
0,00033517;1;0;0;h9FDB;h8E;1;1;0;0
0,00033518;1;0;0;h9FDB;h8E;1;1;0;0
0,00033519;1;0;0;h9FDB;h8E;1;1;0;0
0,0003352;0;0;0;h9FDB;h8E;1;1;0;0
0,00033521;0;0;0;h9FDB;h8E;1;1;0;0
0,00033522;0;0;0;h9FDB;h8E;1;1;0;0
0,00033523;0;0;0;h9FDB;h8E;1;1;0;0
0,00033524;0;0;1;h9FDB;h8E;1;1;0;0
0,00033525;1;0;1;h9FDB;h8E;1;1;0;0
0,00033526;1;0;1;h9FDB;h8E;1;1;0;0
0,00033527;1;0;1;h9FDB;h8E;1;1;0;0
0,00033528;0;0;1;h9FDB;h8E;1;1;0;1
0,00033529;0;0;1;h9FDB;h8E;1;1;1;1
0,0003353;0;0;1;h9FDB;h8E;1;1;1;1
0,00033531;0;0;1;h9FD8;hFF;1;1;1;1
0,00033532;1;1;1;h9FDC;hFF;1;1;1;1
0,00033533;1;1;1;h9FDC;hFF;1;1;1;1
0,00033534;1;1;1;h9FDC;hFF;1;1;1;1
0,00033535;1;1;1;h9FDC;hFF;1;1;1;1
0,00033536;0;1;1;h9FDC;hFF;1;1;1;0
0,00033537;0;1;1;h9FDC;hFF;1;1;1;0
0,00033538;0;1;1;h9FDC;hFF;1;1;1;0
0,00033539;0;1;1;h9FDC;hC4;1;1;1;0
0,0003354;1;1;0;h9FDC;hC4;1;1;1;0
0,00033541;1;1;0;h9FDC;hC4;1;1;1;0
0,00033542;1;1;0;h9FDC;hC4;1;1;1;0
0,00033543;1;1;0;h9FDC;hC4;1;1;1;0
0,00033544;0;1;0;h9FDC;hC4;1;1;1;0
0,00033545;0;1;0;h9FDC;hC4;1;1;1;0
0,00033546;0;1;0;h9FDC;hC4;1;1;1;0
0,00033547;0;1;0;h9FDC;hC4;1;1;1;0
0,00033548;1;0;0;h9FDC;hC4;1;1;1;0
0,00033549;1;0;0;h9FDC;hC4;1;1;0;0
0,0003355;1;0;0;h9FDC;hC4;1;1;0;0
0,00033551;1;0;0;h9FDC;hC4;1;1;0;0
0,00033552;0;0;0;h9FDC;hC4;1;1;0;0
0,00033553;0;0;0;h9FDC;hC4;1;1;0;0
0,00033554;0;0;0;h9FDC;hC4;1;1;0;0
0,00033555;0;0;0;h9FDC;hC4;1;1;0;0
0,00033556;1;0;1;h9FDC;hC4;1;1;0;0
0,00033557;1;0;1;h9FDC;hC4;1;1;0;0
0,00033558;1;0;1;h9FDC;hC4;1;1;0;0
0,00033559;1;0;1;h9FDC;hC4;1;1;0;0
0,0003356;0;0;1;h9FDC;hC4;1;1;0;0
0,00033561;0;0;1;h9FDC;hC4;1;1;0;0
0,00033562;0;0;1;h9FDC;hC4;1;1;0;0
0,00033563;0;0;1;h9FDC;hC4;1;1;0;0
