CLK12,CKE,CKQ,RESETb,ADDR,DATA,RWb,AS,DTAC,IRQ,Time
0,0,1,1,h1EC2,h1E,1,0,1,1,0.05746345 s
0,0,1,1,h1EC2,h1E,1,0,1,1,0.05746346 s
0,1,1,1,h1EC2,h1E,1,0,1,1,0.05746347 s
1,1,1,1,h1EC2,h1E,1,0,1,1,0.05746348 s
1,1,1,1,h1EC2,h1E,1,0,0,1,0.05746349 s
1,1,1,1,h1EC2,h1E,1,0,0,1,0.0574635 s
1,1,1,1,h1EC2,h1E,1,0,0,1,0.05746351 s
0,1,1,1,h1EC2,h1E,1,0,0,1,0.05746352 s
0,1,1,1,h1EC2,h1E,1,0,0,1,0.05746353 s
0,1,1,1,h1EC2,h1E,1,0,0,1,0.05746354 s
0,1,0,1,h1EC2,h1E,1,0,0,1,0.05746355 s
1,1,0,1,h1EC2,h1E,1,0,0,1,0.05746356 s
1,1,0,1,h1EC2,h1E,1,0,0,1,0.05746357 s
1,1,0,1,h1EC2,h1E,1,0,0,1,0.05746358 s
0,1,0,1,h1EC2,h1E,1,0,0,1,0.05746359 s
0,1,0,1,h1EC2,h1E,1,0,0,1,0.0574636 s
0,1,0,1,h1EC2,h1E,1,0,0,1,0.05746361 s
0,1,0,1,h1EC2,h1E,1,0,0,1,0.05746362 s
0,0,0,1,h1EC2,h1E,1,0,0,1,0.05746363 s
1,0,0,1,h1EC2,h1E,1,0,0,1,0.05746364 s
1,0,0,1,h1EC2,h1E,1,0,0,1,0.05746365 s
1,0,0,1,h1EC2,h1E,1,0,0,1,0.05746366 s
0,0,0,1,h1EC2,h1E,1,1,0,1,0.05746367 s
0,0,0,1,h1EC2,h1E,1,1,0,1,0.05746368 s
0,0,0,1,h1EC2,h1E,1,1,1,1,0.05746369 s
0,0,0,1,h1EC2,h1E,1,1,1,1,0.0574637 s
0,0,1,1,h1EC3,h1E,1,1,1,1,0.05746371 s
1,0,1,1,h1EC3,h1E,1,1,1,1,0.05746372 s
1,0,1,1,h1EC3,h1E,1,1,1,1,0.05746373 s
1,0,1,1,h1EC3,h1E,1,1,1,1,0.05746374 s
0,0,1,1,h1EC3,h1E,1,0,1,1,0.05746375 s
0,0,1,1,h1EC3,h1E,1,0,1,1,0.05746376 s
0,0,1,1,h1EC3,h1E,1,0,1,1,0.05746377 s
0,0,1,1,h1EC3,h1E,1,0,1,1,0.05746378 s
0,1,1,1,h1EC3,h1E,1,0,1,1,0.05746379 s
1,1,1,1,h1EC3,hDE,1,0,1,1,0.0574638 s
1,1,1,1,h1EC3,hDC,1,0,1,1,0.05746381 s
1,1,1,1,h1EC3,hD4,1,0,1,1,0.05746382 s
0,1,1,1,h1EC3,hD4,1,0,1,1,0.05746383 s
0,1,1,1,h1EC3,hD4,1,0,1,1,0.05746384 s
0,1,1,1,h1EC3,hD4,1,0,1,1,0.05746385 s
0,1,1,1,h1EC3,hD4,1,0,1,1,0.05746386 s
0,1,0,1,h1EC3,hD4,1,0,1,1,0.05746387 s
1,1,0,1,h1EC3,hD4,1,0,0,1,0.05746388 s
1,1,0,1,h1EC3,hD4,1,0,0,1,0.05746389 s
1,1,0,1,h1EC3,hD4,1,0,0,1,0.0574639 s
0,1,0,1,h1EC3,hD4,1,0,0,1,0.05746391 s
0,1,0,1,h1EC3,hD4,1,0,0,1,0.05746392 s
0,1,0,1,h1EC3,hD4,1,0,0,1,0.05746393 s
0,1,0,1,h1EC3,hD4,1,0,0,1,0.05746394 s
1,0,0,1,h1EC3,hD4,1,0,0,1,0.05746395 s
1,0,0,1,h1EC3,hD4,1,0,0,1,0.05746396 s
1,0,0,1,h1EC3,hD4,1,0,0,1,0.05746397 s
1,0,0,1,h1EC3,hD4,1,0,0,1,0.05746398 s
0,0,0,1,h1EC3,hD4,1,0,0,1,0.05746399 s
0,0,0,1,h1EC3,hD4,1,0,0,1,0.057464 s
0,0,0,1,h1EC3,hD4,1,0,0,1,0.05746401 s
0,0,0,1,h1EC3,hD4,1,0,0,1,0.05746402 s
1,0,1,1,h1EC3,hD4,1,0,0,1,0.05746403 s
1,0,1,1,h1EC3,hD4,1,0,0,1,0.05746404 s
1,0,1,1,h1EC3,hD4,1,0,0,1,0.05746405 s
1,0,1,1,h1EC3,hD4,1,0,0,1,0.05746406 s
0,0,1,1,h1EC3,hD4,1,1,0,1,0.05746407 s
0,0,1,1,h1EC3,hD4,1,1,1,1,0.05746408 s
0,0,1,1,h1EC3,hD4,1,1,1,1,0.05746409 s
0,0,1,1,h81AD,hD4,1,1,1,1,0.0574641 s
1,1,1,1,h81AD,hD4,1,1,1,1,0.05746411 s
1,1,1,1,h81AD,hD4,1,1,1,1,0.05746412 s
1,1,1,1,h81AD,hD4,1,1,1,1,0.05746413 s
1,1,1,1,h81AD,hD4,1,1,1,1,0.05746414 s
0,1,1,1,h81AD,hD4,1,0,1,1,0.05746415 s
0,1,1,1,h81AD,hD4,1,0,1,1,0.05746416 s
0,1,1,1,h81AD,hD4,1,0,1,1,0.05746417 s
0,1,1,1,h81AD,h41,1,0,1,1,0.05746418 s
1,1,0,1,h81AD,h41,1,0,1,1,0.05746419 s
1,1,0,1,h81AD,h41,1,0,1,1,0.0574642 s
1,1,0,1,h81AD,h41,1,0,1,1,0.05746421 s
1,1,0,1,h81AD,h41,1,0,1,1,0.05746422 s
0,1,0,1,h81AD,h41,1,0,1,1,0.05746423 s
0,1,0,1,h81AD,h41,1,0,1,1,0.05746424 s
0,1,0,1,h81AD,h41,1,0,1,1,0.05746425 s
0,1,0,1,h81AD,h41,1,0,1,1,0.05746426 s
1,0,0,1,h81AD,h41,1,0,1,1,0.05746427 s
1,0,0,1,h81AD,h41,1,0,0,1,0.05746428 s
1,0,0,1,h81AD,h41,1,0,0,1,0.05746429 s
1,0,0,1,h81AD,h41,1,0,0,1,0.0574643 s
0,0,0,1,h81AD,h41,1,0,0,1,0.05746431 s
0,0,0,1,h81AD,h41,1,0,0,1,0.05746432 s
0,0,0,1,h81AD,h41,1,0,0,1,0.05746433 s
0,0,0,1,h81AD,h41,1,0,0,1,0.05746434 s
1,0,1,1,h81AD,h41,1,0,0,1,0.05746435 s
1,0,1,1,h81AD,h41,1,0,0,1,0.05746436 s
1,0,1,1,h81AD,h41,1,0,0,1,0.05746437 s
1,0,1,1,h81AD,h41,1,0,0,1,0.05746438 s
0,0,1,1,h81AD,h41,1,0,0,1,0.05746439 s
0,0,1,1,h81AD,h41,1,0,0,1,0.0574644 s
0,0,1,1,h81AD,h41,1,0,0,1,0.05746441 s
0,0,1,1,h81AD,h41,1,0,0,1,0.05746442 s
1,1,1,1,h81AD,h41,1,0,0,1,0.05746443 s
1,1,1,1,h81AD,h41,1,0,0,1,0.05746444 s
1,1,1,1,h81AD,h41,1,0,0,1,0.05746445 s
1,1,1,1,h81AD,h41,1,0,0,1,0.05746446 s
0,1,1,1,h81AD,h41,1,1,0,1,0.05746447 s
0,1,1,1,h81AD,h41,1,1,1,1,0.05746448 s
0,1,1,1,h81AD,h44,1,1,1,1,0.05746449 s
0,1,1,1,h81AE,hD4,1,1,1,1,0.0574645 s
1,1,0,1,h81AE,hD4,1,1,1,1,0.05746451 s
1,1,0,1,h81AE,hD4,1,1,1,1,0.05746452 s
1,1,0,1,h81AE,hD4,1,1,1,1,0.05746453 s
1,1,0,1,h81AE,hD4,1,1,1,1,0.05746454 s
0,1,0,1,h81AE,hD4,1,0,1,1,0.05746455 s
0,1,0,1,h81AE,hD4,1,0,1,1,0.05746456 s
0,1,0,1,h81AE,hD4,1,0,1,1,0.05746457 s
0,0,0,1,h81AE,h26,1,0,1,1,0.05746458 s
1,0,0,1,h81AE,h26,1,0,1,1,0.05746459 s
1,0,0,1,h81AE,h26,1,0,1,1,0.0574646 s
1,0,0,1,h81AE,h26,1,0,1,1,0.05746461 s
1,0,0,1,h81AE,h26,1,0,1,1,0.05746462 s
0,0,0,1,h81AE,h26,1,0,1,1,0.05746463 s
0,0,0,1,h81AE,h26,1,0,1,1,0.05746464 s
0,0,0,1,h81AE,h26,1,0,1,1,0.05746465 s
0,0,0,1,h81AE,h26,1,0,1,1,0.05746466 s
1,0,1,1,h81AE,h26,1,0,1,1,0.05746467 s
1,0,1,1,h81AE,h26,1,0,0,1,0.05746468 s
1,0,1,1,h81AE,h26,1,0,0,1,0.05746469 s
1,0,1,1,h81AE,h26,1,0,0,1,0.0574647 s
0,0,1,1,h81AE,h26,1,0,0,1,0.05746471 s
0,0,1,1,h81AE,h26,1,0,0,1,0.05746472 s
0,0,1,1,h81AE,h26,1,0,0,1,0.05746473 s
0,1,1,1,h81AE,h26,1,0,0,1,0.05746474 s
1,1,1,1,h81AE,h26,1,0,0,1,0.05746475 s
1,1,1,1,h81AE,h26,1,0,0,1,0.05746476 s
1,1,1,1,h81AE,h26,1,0,0,1,0.05746477 s
1,1,1,1,h81AE,h26,1,0,0,1,0.05746478 s
0,1,1,1,h81AE,h26,1,0,0,1,0.05746479 s
0,1,1,1,h81AE,h26,1,0,0,1,0.0574648 s
0,1,1,1,h81AE,h26,1,0,0,1,0.05746481 s
0,1,0,1,h81AE,h26,1,0,0,1,0.05746482 s
1,1,0,1,h81AE,h26,1,0,0,1,0.05746483 s
1,1,0,1,h81AE,h26,1,0,0,1,0.05746484 s
1,1,0,1,h81AE,h26,1,0,0,1,0.05746485 s
1,1,0,1,h81AE,h26,1,1,0,1,0.05746486 s
0,1,0,1,h81AE,h26,1,1,0,1,0.05746487 s
0,1,0,1,h81AE,h26,1,1,1,1,0.05746488 s
0,1,0,1,h81AE,hD4,1,1,1,1,0.05746489 s
0,0,0,1,h81AF,hFF,1,1,1,1,0.0574649 s
1,0,0,1,h81AF,hFF,1,1,1,1,0.05746491 s
1,0,0,1,h81AF,hFF,1,1,1,1,0.05746492 s
1,0,0,1,h81AF,hFF,1,1,1,1,0.05746493 s
1,0,0,1,h81AF,hFF,1,1,1,1,0.05746494 s
0,0,0,1,h81AF,hFF,1,1,1,1,0.05746495 s
0,0,0,1,h81AF,hFF,1,1,1,1,0.05746496 s
0,0,0,1,h81AF,hFF,1,1,1,1,0.05746497 s
0,0,1,1,h81AF,hFF,1,1,1,1,0.05746498 s
1,0,1,1,h81AF,hFF,1,1,1,1,0.05746499 s
1,0,1,1,h81AF,hFF,1,1,1,1,0.057465 s
1,0,1,1,h81AF,hFF,1,1,1,1,0.05746501 s
0,0,1,1,h81AF,hFF,1,1,1,1,0.05746502 s
0,0,1,1,h81AF,hFF,1,1,1,1,0.05746503 s
0,0,1,1,h81AF,hFF,1,1,1,1,0.05746504 s
0,0,1,1,h1A84,hFF,1,1,1,1,0.05746505 s
0,1,1,1,h1ED4,hFF,1,1,1,1,0.05746506 s
1,1,1,1,h1ED4,hFF,1,1,1,1,0.05746507 s
1,1,1,1,h1ED4,hFF,1,1,1,1,0.05746508 s
1,1,1,1,h1ED4,hFF,1,1,1,1,0.05746509 s
0,1,1,1,h1ED4,hFF,1,1,1,1,0.0574651 s
0,1,1,1,h1ED4,hFF,1,1,1,1,0.05746511 s
0,1,1,1,h1ED4,hFF,1,1,1,1,0.05746512 s
0,1,1,1,h1ED4,hFF,1,1,1,1,0.05746513 s
0,1,0,1,h1ED4,hFF,1,1,1,1,0.05746514 s
1,1,0,1,h1ED4,hFF,1,1,1,1,0.05746515 s
1,1,0,1,h1ED4,hFF,1,1,1,1,0.05746516 s
1,1,0,1,h1ED4,hFF,1,1,1,1,0.05746517 s
0,1,0,1,h1ED4,hFF,1,1,1,1,0.05746518 s
0,1,0,1,h1ED4,hFF,1,1,1,1,0.05746519 s
0,1,0,1,h1ED4,hFF,1,1,1,1,0.0574652 s
0,1,0,1,h1ED4,hFF,1,1,1,1,0.05746521 s
0,0,0,1,h1ED4,hFF,1,1,1,1,0.05746522 s
1,0,0,1,h1ED4,hFF,1,1,1,1,0.05746523 s
1,0,0,1,h1ED4,hFF,1,1,1,1,0.05746524 s
1,0,0,1,h1ED4,hFF,1,1,1,1,0.05746525 s
0,0,0,1,h1ED4,hFF,1,0,1,1,0.05746526 s
0,0,0,1,h1ED4,hFF,1,0,1,1,0.05746527 s
0,0,0,1,h1ED4,hFF,1,0,1,1,0.05746528 s
0,0,0,1,h1ED4,hFF,1,0,1,1,0.05746529 s
0,0,1,1,h1ED4,hFF,1,0,1,1,0.0574653 s
1,0,1,1,h1ED4,hFE,1,0,1,1,0.05746531 s
1,0,1,1,h1ED4,hFC,1,0,1,1,0.05746532 s
1,0,1,1,h1ED4,hFF,1,0,1,1,0.05746533 s
0,0,1,1,h1ED4,hFF,1,0,1,1,0.05746534 s
0,0,1,1,h1ED4,hFF,1,0,1,1,0.05746535 s
0,0,1,1,h1ED4,hFF,1,0,1,1,0.05746536 s
0,0,1,1,h1ED4,hFF,1,0,1,1,0.05746537 s
1,1,1,1,h1ED4,hFF,1,0,1,1,0.05746538 s
1,1,1,1,h1ED4,hFF,1,0,0,1,0.05746539 s
1,1,1,1,h1ED4,hFF,1,0,0,1,0.0574654 s
1,1,1,1,h1ED4,hFF,1,0,0,1,0.05746541 s
0,1,1,1,h1ED4,hFF,1,0,0,1,0.05746542 s
0,1,1,1,h1ED4,hFF,1,0,0,1,0.05746543 s
0,1,1,1,h1ED4,hFF,1,0,0,1,0.05746544 s
0,1,1,1,h1ED4,hFF,1,0,0,1,0.05746545 s
1,1,0,1,h1ED4,hFF,1,0,0,1,0.05746546 s
1,1,0,1,h1ED4,hFF,1,0,0,1,0.05746547 s
1,1,0,1,h1ED4,hFF,1,0,0,1,0.05746548 s
1,1,0,1,h1ED4,hFF,1,0,0,1,0.05746549 s
0,1,0,1,h1ED4,hFF,1,0,0,1,0.0574655 s
0,1,0,1,h1ED4,hFF,1,0,0,1,0.05746551 s
0,1,0,1,h1ED4,hFF,1,0,0,1,0.05746552 s
0,1,0,1,h1ED4,hFF,1,0,0,1,0.05746553 s
1,0,0,1,h1ED4,hFF,1,0,0,1,0.05746554 s
1,0,0,1,h1ED4,hFF,1,0,0,1,0.05746555 s
1,0,0,1,h1ED4,hFF,1,0,0,1,0.05746556 s
1,0,0,1,h1ED4,hFF,1,0,0,1,0.05746557 s
0,0,0,1,h1ED4,hFF,1,1,0,1,0.05746558 s
